X,Y,Z,Temp_degC,Well
703306.47,3558117.57,628.61,94.2777777777778,CH-2
703306.44,3558117.56,625.56,94.2222222222222,CH-2
703306.41,3558117.55,622.51,94.6666666666667,CH-2
703306.39,3558117.54,619.47,94.5555555555556,CH-2
703306.36,3558117.53,616.42,94.6666666666667,CH-2
703306.33,3558117.52,613.37,94.8333333333333,CH-2
703306.31,3558117.51,610.32,95.0,CH-2
703306.28,3558117.5,607.27,94.7777777777778,CH-2
703306.25,3558117.49,604.23,95.4444444444445,CH-2
703306.23,3558117.48,601.18,95.2222222222222,CH-2
703306.2,3558117.47,598.13,95.3888888888889,CH-2
703306.17,3558117.46,595.08,95.1666666666667,CH-2
703306.15,3558117.45,592.03,95.8333333333333,CH-2
703306.12,3558117.44,588.99,96.1111111111111,CH-2
703306.09,3558117.43,585.94,96.2777777777778,CH-2
703306.06,3558117.42,582.89,95.6666666666667,CH-2
703306.04,3558117.41,579.84,95.8888888888889,CH-2
703306.01,3558117.4,576.8,96.0555555555556,CH-2
703305.98,3558117.39,573.75,96.5,CH-2
703305.95,3558117.38,570.7,96.0555555555556,CH-2
703305.92,3558117.37,567.65,96.4444444444444,CH-2
703305.9,3558117.36,564.6,96.7777777777778,CH-2
703305.87,3558117.35,561.56,96.6666666666667,CH-2
703305.84,3558117.34,558.51,96.8888888888889,CH-2
703305.81,3558117.33,555.46,96.7777777777778,CH-2
703305.78,3558117.32,552.41,97.3333333333333,CH-2
703305.75,3558117.31,549.36,96.6111111111111,CH-2
703305.72,3558117.3,546.32,97.5555555555556,CH-2
703305.7,3558117.29,543.27,97.8888888888889,CH-2
703305.67,3558117.28,540.22,97.5555555555556,CH-2
703305.64,3558117.27,537.17,97.5555555555556,CH-2
703305.61,3558117.26,534.13,97.6111111111111,CH-2
703305.58,3558117.25,531.08,98.0555555555556,CH-2
703305.55,3558117.23,528.03,98.1666666666667,CH-2
703305.52,3558117.22,524.98,97.6111111111111,CH-2
703305.49,3558117.21,521.93,98.3333333333333,CH-2
703305.46,3558117.2,518.89,98.1111111111111,CH-2
703305.43,3558117.19,515.84,98.2222222222222,CH-2
703305.4,3558117.18,512.79,98.2777777777778,CH-2
703305.37,3558117.17,509.74,98.5555555555556,CH-2
703305.34,3558117.16,506.7,98.6111111111111,CH-2
703305.31,3558117.15,503.65,98.7222222222222,CH-2
703305.28,3558117.14,500.6,99.3333333333333,CH-2
703305.25,3558117.13,497.55,98.6666666666667,CH-2
703305.22,3558117.12,494.5,99.0555555555556,CH-2
703305.19,3558117.1,491.46,99.3333333333333,CH-2
703305.16,3558117.09,488.41,99.3888888888889,CH-2
703305.13,3558117.08,485.36,99.4444444444444,CH-2
703305.1,3558117.07,482.31,99.6111111111111,CH-2
703305.07,3558117.06,479.26,99.7777777777778,CH-2
703305.04,3558117.05,476.22,99.9444444444445,CH-2
703305.01,3558117.04,473.17,100.0,CH-2
703304.97,3558117.03,470.12,100.166666666667,CH-2
703304.94,3558117.01,467.07,100.277777777778,CH-2
703304.91,3558117.0,464.03,100.5,CH-2
703304.88,3558116.99,460.98,100.666666666667,CH-2
703304.85,3558116.98,457.93,100.666666666667,CH-2
703304.82,3558116.97,454.88,100.222222222222,CH-2
703304.79,3558116.96,451.83,101.888888888889,CH-2
703304.75,3558116.95,448.79,101.611111111111,CH-2
703304.72,3558116.93,445.74,101.944444444444,CH-2
703304.69,3558116.92,442.69,101.555555555556,CH-2
703304.66,3558116.91,439.64,101.611111111111,CH-2
703304.63,3558116.9,436.6,101.833333333333,CH-2
703304.59,3558116.89,433.55,101.611111111111,CH-2
703304.56,3558116.88,430.5,102.555555555556,CH-2
703304.53,3558116.86,427.45,101.055555555556,CH-2
703304.5,3558116.85,424.4,102.777777777778,CH-2
703304.46,3558116.84,421.36,102.111111111111,CH-2
703304.43,3558116.83,418.31,101.888888888889,CH-2
703304.4,3558116.82,415.26,102.611111111111,CH-2
703304.36,3558116.8,412.21,102.833333333333,CH-2
703304.33,3558116.79,409.16,103.0,CH-2
703304.3,3558116.78,406.12,103.444444444444,CH-2
703304.27,3558116.77,403.07,103.388888888889,CH-2
703304.23,3558116.76,400.02,102.833333333333,CH-2
703304.2,3558116.74,396.97,104.111111111111,CH-2
703304.16,3558116.73,393.93,104.111111111111,CH-2
703304.13,3558116.72,390.88,103.833333333333,CH-2
703304.1,3558116.71,387.83,104.111111111111,CH-2
703304.06,3558116.69,384.78,104.333333333333,CH-2
703304.03,3558116.68,381.73,104.222222222222,CH-2
703304.0,3558116.67,378.69,104.111111111111,CH-2
703303.96,3558116.66,375.64,104.611111111111,CH-2
703303.93,3558116.64,372.59,105.055555555556,CH-2
703303.89,3558116.63,369.54,104.777777777778,CH-2
703303.86,3558116.62,366.5,104.833333333333,CH-2
703303.82,3558116.61,363.45,105.166666666667,CH-2
703303.79,3558116.59,360.4,105.222222222222,CH-2
703303.76,3558116.58,357.35,105.777777777778,CH-2
703303.72,3558116.57,354.3,105.611111111111,CH-2
703303.69,3558116.56,351.26,105.5,CH-2
703303.65,3558116.54,348.21,105.944444444444,CH-2
703303.62,3558116.53,345.16,106.111111111111,CH-2
703303.58,3558116.52,342.11,106.333333333333,CH-2
703303.55,3558116.51,339.07,106.333333333333,CH-2
703303.51,3558116.49,336.02,106.444444444444,CH-2
703303.47,3558116.48,332.97,106.666666666667,CH-2
703303.44,3558116.47,329.92,107.388888888889,CH-2
703303.4,3558116.45,326.87,107.0,CH-2
703303.37,3558116.44,323.83,106.388888888889,CH-2
703303.33,3558116.43,320.78,107.611111111111,CH-2
703303.3,3558116.41,317.73,107.722222222222,CH-2
703303.26,3558116.4,314.68,107.722222222222,CH-2
703303.22,3558116.39,311.64,107.833333333333,CH-2
703303.19,3558116.38,308.59,107.777777777778,CH-2
703303.15,3558116.36,305.54,107.833333333333,CH-2
703303.12,3558116.35,302.49,107.833333333333,CH-2
703303.08,3558116.34,299.45,108.055555555556,CH-2
703303.04,3558116.32,296.4,108.555555555556,CH-2
703303.01,3558116.31,293.35,108.722222222222,CH-2
703302.97,3558116.3,290.3,108.888888888889,CH-2
703302.93,3558116.28,287.25,109.055555555556,CH-2
703302.9,3558116.27,284.21,109.166666666667,CH-2
703302.86,3558116.26,281.16,109.111111111111,CH-2
703302.82,3558116.24,278.11,109.5,CH-2
703302.78,3558116.23,275.06,110.111111111111,CH-2
703302.75,3558116.21,272.02,109.833333333333,CH-2
703302.71,3558116.2,268.97,110.388888888889,CH-2
703302.67,3558116.19,265.92,109.888888888889,CH-2
703302.63,3558116.17,262.87,110.333333333333,CH-2
703302.6,3558116.16,259.82,110.388888888889,CH-2
703302.56,3558116.15,256.78,110.555555555556,CH-2
703302.52,3558116.13,253.73,110.388888888889,CH-2
703302.48,3558116.12,250.68,111.444444444444,CH-2
703302.44,3558116.1,247.63,111.388888888889,CH-2
703302.41,3558116.09,244.59,110.944444444444,CH-2
703302.37,3558116.08,241.54,111.277777777778,CH-2
703302.33,3558116.06,238.49,111.444444444444,CH-2
703302.29,3558116.05,235.44,111.944444444444,CH-2
703302.25,3558116.04,232.39,111.555555555556,CH-2
703302.21,3558116.02,229.35,112.333333333333,CH-2
703302.18,3558116.01,226.3,112.722222222222,CH-2
703302.14,3558115.99,223.25,112.277777777778,CH-2
703302.1,3558115.98,220.2,112.388888888889,CH-2
703302.06,3558115.96,217.16,112.388888888889,CH-2
703302.02,3558115.95,214.11,112.611111111111,CH-2
703301.98,3558115.94,211.06,112.666666666667,CH-2
703301.94,3558115.92,208.01,112.722222222222,CH-2
703301.9,3558115.91,204.97,113.111111111111,CH-2
703301.86,3558115.89,201.92,112.944444444444,CH-2
703301.82,3558115.88,198.87,113.444444444444,CH-2
703301.78,3558115.86,195.82,113.888888888889,CH-2
703301.74,3558115.85,192.77,113.666666666667,CH-2
703301.7,3558115.83,189.73,113.833333333333,CH-2
703301.66,3558115.82,186.68,114.222222222222,CH-2
703301.62,3558115.81,183.63,114.444444444444,CH-2
703301.58,3558115.79,180.58,114.444444444444,CH-2
703301.54,3558115.78,177.54,114.611111111111,CH-2
703301.5,3558115.76,174.49,114.666666666667,CH-2
703301.46,3558115.75,171.44,115.111111111111,CH-2
703301.42,3558115.73,168.39,114.888888888889,CH-2
703301.38,3558115.72,165.35,115.111111111111,CH-2
703301.34,3558115.7,162.3,115.111111111111,CH-2
703301.3,3558115.69,159.25,115.444444444444,CH-2
703301.26,3558115.67,156.2,116.111111111111,CH-2
703301.22,3558115.66,153.15,116.388888888889,CH-2
703301.18,3558115.64,150.11,115.666666666667,CH-2
703301.13,3558115.63,147.06,115.944444444444,CH-2
703301.09,3558115.61,144.01,116.277777777778,CH-2
703301.05,3558115.6,140.96,116.5,CH-2
703301.01,3558115.58,137.92,116.777777777778,CH-2
703300.97,3558115.57,134.87,116.777777777778,CH-2
703300.93,3558115.55,131.82,116.888888888889,CH-2
703300.89,3558115.54,128.77,117.055555555556,CH-2
703300.84,3558115.52,125.73,117.222222222222,CH-2
703300.8,3558115.51,122.68,117.333333333333,CH-2
703300.76,3558115.49,119.63,117.444444444444,CH-2
703300.72,3558115.48,116.58,117.666666666667,CH-2
703300.68,3558115.46,113.53,117.833333333333,CH-2
703300.63,3558115.45,110.49,118.611111111111,CH-2
703300.59,3558115.43,107.44,118.166666666667,CH-2
703300.55,3558115.41,104.39,118.722222222222,CH-2
703300.51,3558115.4,101.34,118.444444444444,CH-2
703300.46,3558115.38,98.3,118.444444444444,CH-2
703300.42,3558115.37,95.25,118.666666666667,CH-2
703300.38,3558115.35,92.2,118.888888888889,CH-2
703300.33,3558115.34,89.15,119.0,CH-2
703300.29,3558115.32,86.11,119.222222222222,CH-2
703300.25,3558115.31,83.06,119.388888888889,CH-2
703300.2,3558115.29,80.01,119.944444444444,CH-2
703300.16,3558115.27,76.96,119.666666666667,CH-2
703300.12,3558115.26,73.92,119.833333333333,CH-2
703300.07,3558115.24,70.87,120.0,CH-2
703300.03,3558115.23,67.82,120.166666666667,CH-2
703299.99,3558115.21,64.77,120.277777777778,CH-2
703299.94,3558115.19,61.72,120.444444444444,CH-2
703299.9,3558115.18,58.68,120.111111111111,CH-2
703299.85,3558115.16,55.63,121.111111111111,CH-2
703299.81,3558115.15,52.58,121.055555555556,CH-2
703299.77,3558115.13,49.53,120.888888888889,CH-2
703299.72,3558115.11,46.49,121.166666666667,CH-2
703299.68,3558115.1,43.44,121.222222222222,CH-2
703299.63,3558115.08,40.39,121.5,CH-2
703299.59,3558115.07,37.34,121.666666666667,CH-2
703299.54,3558115.05,34.3,121.722222222222,CH-2
703299.5,3558115.03,31.25,121.944444444444,CH-2
703299.45,3558115.02,28.2,122.111111111111,CH-2
703299.41,3558115.0,25.15,122.222222222222,CH-2
703299.36,3558114.98,22.11,122.388888888889,CH-2
703299.32,3558114.97,19.06,122.611111111111,CH-2
703299.27,3558114.95,16.01,123.166666666667,CH-2
703299.23,3558114.93,12.96,122.777777777778,CH-2
703299.18,3558114.92,9.91,123.055555555556,CH-2
703299.14,3558114.9,6.87,123.0,CH-2
703299.09,3558114.88,3.82,123.055555555556,CH-2
703299.04,3558114.87,0.77,123.5,CH-2
703299.0,3558114.85,-2.28,124.055555555556,CH-2
703298.95,3558114.83,-5.32,124.055555555556,CH-2
703298.91,3558114.82,-8.37,123.611111111111,CH-2
703298.86,3558114.8,-11.42,124.333333333333,CH-2
703298.81,3558114.78,-14.47,124.166666666667,CH-2
703298.77,3558114.77,-17.51,124.333333333333,CH-2
703298.72,3558114.75,-20.56,124.555555555556,CH-2
703298.68,3558114.73,-23.61,124.5,CH-2
703298.63,3558114.72,-26.66,124.5,CH-2
703298.58,3558114.7,-29.7,124.555555555556,CH-2
703298.53,3558114.68,-32.75,124.944444444444,CH-2
703298.49,3558114.66,-35.8,125.333333333333,CH-2
703298.44,3558114.65,-38.85,125.5,CH-2
703298.39,3558114.63,-41.89,125.777777777778,CH-2
703298.35,3558114.61,-44.94,125.777777777778,CH-2
703298.3,3558114.6,-47.99,125.666666666667,CH-2
703298.25,3558114.58,-51.04,125.777777777778,CH-2
703298.2,3558114.56,-54.08,126.388888888889,CH-2
703298.16,3558114.54,-57.13,126.111111111111,CH-2
703298.11,3558114.53,-60.18,126.444444444444,CH-2
703298.06,3558114.51,-63.23,126.833333333333,CH-2
703298.01,3558114.49,-66.27,126.944444444444,CH-2
703297.97,3558114.47,-69.32,126.888888888889,CH-2
703297.92,3558114.46,-72.37,127.611111111111,CH-2
703297.87,3558114.44,-75.42,126.944444444444,CH-2
703297.82,3558114.42,-78.47,127.611111111111,CH-2
703297.77,3558114.4,-81.51,127.777777777778,CH-2
703297.72,3558114.39,-84.56,127.666666666667,CH-2
703297.68,3558114.37,-87.61,127.888888888889,CH-2
703297.63,3558114.35,-90.66,128.0,CH-2
703297.58,3558114.33,-93.7,128.055555555556,CH-2
703297.53,3558114.32,-96.75,128.0,CH-2
703297.48,3558114.3,-99.8,127.666666666667,CH-2
703297.43,3558114.28,-102.85,128.055555555556,CH-2
703297.38,3558114.26,-105.89,128.111111111111,CH-2
703297.33,3558114.24,-108.94,128.111111111111,CH-2
703297.28,3558114.23,-111.99,128.222222222222,CH-2
703297.19,3558114.19,-118.08,129.055555555556,CH-2
703297.14,3558114.17,-121.13,130.333333333333,CH-2
703297.09,3558114.15,-124.18,129.666666666667,CH-2
703297.04,3558114.14,-127.23,129.222222222222,CH-2
704548.7,3559101.519,1270.35,94.6,McCantsState#1
704548.7,3559101.519,1268.35,96.1,McCantsState#1
704548.7,3559101.519,1267.35,97.0,McCantsState#1
704548.7,3559101.519,1264.35,100.3,McCantsState#1
704548.7,3559101.519,1263.35,101.4,McCantsState#1
704548.7,3559101.519,1261.35,102.7,McCantsState#1
704548.7,3559101.519,1258.35,106.2,McCantsState#1
704548.7,3559101.519,1255.35,108.9,McCantsState#1
704548.7,3559101.519,1252.35,109.2,McCantsState#1
704548.7,3559101.519,1249.35,109.5,McCantsState#1
704548.7,3559101.519,1246.35,109.5,McCantsState#1
704548.7,3559101.519,1243.35,109.5,McCantsState#1
704548.7,3559101.519,1240.35,109.6,McCantsState#1
704548.7,3559101.519,1237.35,109.5,McCantsState#1
704548.7,3559101.519,1234.35,108.6,McCantsState#1
704548.7,3559101.519,1231.35,108.6,McCantsState#1
704548.7,3559101.519,1228.35,108.6,McCantsState#1
704548.7,3559101.519,1225.35,108.6,McCantsState#1
704548.7,3559101.519,1222.35,108.6,McCantsState#1
704548.7,3559101.519,1219.35,108.6,McCantsState#1
704548.7,3559101.519,1216.35,108.6,McCantsState#1
704548.7,3559101.519,1213.35,108.6,McCantsState#1
704548.7,3559101.519,1210.35,109.7,McCantsState#1
704972.7,3557404.5,1296.15,21.58,PH-17
704972.7,3557404.5,1295.15,22.21,PH-17
704972.7,3557404.5,1294.15,22.71,PH-17
704972.7,3557404.5,1293.15,22.21,PH-17
704972.7,3557404.5,1292.15,21.58,PH-17
704972.7,3557404.5,1291.15,20.96,PH-17
704972.7,3557404.5,1290.15,20.61,PH-17
704972.7,3557404.5,1289.15,20.41,PH-17
704972.7,3557404.5,1288.15,20.37,PH-17
704972.7,3557404.5,1287.15,20.4,PH-17
704972.7,3557404.5,1286.15,20.49,PH-17
704972.7,3557404.5,1285.15,20.58,PH-17
704972.7,3557404.5,1284.15,20.68,PH-17
704972.7,3557404.5,1283.15,20.77,PH-17
704972.7,3557404.5,1282.15,20.87,PH-17
704972.7,3557404.5,1281.15,20.93,PH-17
704972.7,3557404.5,1280.15,21.01,PH-17
704972.7,3557404.5,1279.15,21.06,PH-17
704972.7,3557404.5,1278.15,21.12,PH-17
704972.7,3557404.5,1277.15,21.17,PH-17
704972.7,3557404.5,1275.15,21.26,PH-17
704972.7,3557404.5,1273.15,21.36,PH-17
704972.7,3557404.5,1271.15,21.45,PH-17
704972.7,3557404.5,1269.15,21.55,PH-17
704972.7,3557404.5,1267.15,21.66,PH-17
704972.7,3557404.5,1265.15,21.7700055555556,PH-17
704972.7,3557404.5,1263.15,21.86,PH-17
704972.7,3557404.5,1261.15,21.96,PH-17
704972.7,3557404.5,1259.15,22.06,PH-17
704972.7,3557404.5,1257.15,22.14,PH-17
704972.7,3557404.5,1255.15,22.23,PH-17
704972.7,3557404.5,1253.15,22.32,PH-17
704972.7,3557404.5,1251.15,22.14,PH-17
704972.7,3557404.5,1249.15,22.48,PH-17
704972.7,3557404.5,1247.15,22.57,PH-17
704972.7,3557404.5,1245.15,22.66,PH-17
704972.7,3557404.5,1243.15,22.76,PH-17
704972.7,3557404.5,1241.15,22.87,PH-17
704972.7,3557404.5,1239.15,22.99,PH-17
704972.7,3557404.5,1237.15,23.12,PH-17
704972.7,3557404.5,1235.15,23.22,PH-17
704972.7,3557404.5,1233.15,23.33,PH-17
704972.7,3557404.5,1231.15,23.45,PH-17
704972.7,3557404.5,1229.15,23.58,PH-17
704972.7,3557404.5,1227.15,23.71,PH-17
704972.7,3557404.5,1225.15,23.84,PH-17
704972.7,3557404.5,1223.15,23.98,PH-17
707611.03,3555303.58,1370.11,20.4,PH-21
707611.03,3555303.58,1368.11,21.26,PH-21
707611.03,3555303.58,1366.11,21.2,PH-21
707611.03,3555303.58,1364.11,20.83,PH-21
707611.03,3555303.58,1362.11,20.64,PH-21
707611.03,3555303.58,1360.11,20.56,PH-21
707611.03,3555303.58,1358.11,20.5200055555556,PH-21
707611.03,3555303.58,1357.11,20.5,PH-21
707611.03,3555303.58,1356.11,20.5,PH-21
707611.03,3555303.58,1355.11,20.5222222222222,PH-21
707611.03,3555303.58,1354.11,20.54,PH-21
707611.03,3555303.58,1353.11,20.55,PH-21
707611.03,3555303.58,1352.11,20.58,PH-21
707611.03,3555303.58,1350.11,20.62,PH-21
707611.03,3555303.58,1348.11,20.66,PH-21
707611.03,3555303.58,1346.11,20.7,PH-21
707611.03,3555303.58,1344.11,20.74,PH-21
707611.03,3555303.58,1342.11,20.83,PH-21
707611.03,3555303.58,1340.11,20.87,PH-21
707611.03,3555303.58,1338.11,20.91,PH-21
707611.03,3555303.58,1336.11,20.91,PH-21
707611.03,3555303.58,1334.11,20.96,PH-21
707611.03,3555303.58,1332.11,21.0,PH-21
707611.03,3555303.58,1330.11,21.17,PH-21
707611.03,3555303.58,1328.11,21.22,PH-21
707611.03,3555303.58,1326.11,21.27,PH-21
707611.03,3555303.58,1324.11,21.33,PH-21
707611.03,3555303.58,1322.11,21.36,PH-21
707611.03,3555303.58,1320.11,21.42,PH-21
707611.03,3555303.58,1318.11,21.48,PH-21
707611.03,3555303.58,1316.11,21.54,PH-21
707611.03,3555303.58,1314.11,21.6000055555556,PH-21
707611.03,3555303.58,1312.11,21.65,PH-21
707611.03,3555303.58,1310.11,21.71,PH-21
707611.03,3555303.58,1308.11,21.7700055555556,PH-21
707611.03,3555303.58,1306.11,21.82,PH-21
707611.03,3555303.58,1304.11,21.88,PH-21
707611.03,3555303.58,1302.11,21.95,PH-21
707611.03,3555303.58,1300.11,22.01,PH-21
707611.03,3555303.58,1298.11,22.07,PH-21
707611.03,3555303.58,1296.11,22.12,PH-21
707611.03,3555303.58,1294.11,22.19,PH-21
707611.03,3555303.58,1292.11,22.24,PH-21
707611.03,3555303.58,1290.11,22.32,PH-21
707611.03,3555303.58,1288.11,22.38,PH-21
707611.03,3555303.58,1287.11,22.4,PH-21
704845.53,3563041.29,1293.47,20.05,PH-29
704845.53,3563041.29,1292.47,20.86,PH-29
704845.53,3563041.29,1291.47,21.39,PH-29
704845.53,3563041.29,1290.47,21.51,PH-29
704845.53,3563041.29,1289.47,20.71,PH-29
704845.53,3563041.29,1288.47,20.2,PH-29
704845.53,3563041.29,1287.47,19.88,PH-29
704845.53,3563041.29,1286.47,19.78,PH-29
704845.53,3563041.29,1285.47,19.79,PH-29
704845.53,3563041.29,1284.47,19.87,PH-29
704845.53,3563041.29,1283.47,19.95,PH-29
704845.53,3563041.29,1282.47,20.04,PH-29
704845.53,3563041.29,1281.47,20.13,PH-29
704845.53,3563041.29,1280.47,20.2,PH-29
704845.53,3563041.29,1279.47,20.26,PH-29
704845.53,3563041.29,1278.47,20.31,PH-29
704845.53,3563041.29,1277.47,20.35,PH-29
704845.53,3563041.29,1276.47,20.4,PH-29
704845.53,3563041.29,1275.47,20.43,PH-29
704845.53,3563041.29,1274.47,20.46,PH-29
704845.53,3563041.29,1272.47,20.5,PH-29
704845.53,3563041.29,1270.47,20.54,PH-29
704845.53,3563041.29,1268.47,20.56,PH-29
704845.53,3563041.29,1266.47,20.59,PH-29
704845.53,3563041.29,1264.47,20.59,PH-29
704845.53,3563041.29,1262.47,20.59,PH-29
704845.53,3563041.29,1260.47,20.58,PH-29
704845.53,3563041.29,1258.47,20.55,PH-29
704845.53,3563041.29,1256.47,20.51,PH-29
704845.53,3563041.29,1254.47,20.47,PH-29
704845.53,3563041.29,1252.47,20.43,PH-29
704845.53,3563041.29,1250.47,20.47,PH-29
704845.53,3563041.29,1248.47,20.58,PH-29
704845.53,3563041.29,1246.47,20.76,PH-29
704845.53,3563041.29,1244.47,20.95,PH-29
704845.53,3563041.29,1242.47,21.12,PH-29
704845.53,3563041.29,1240.47,21.34,PH-29
704845.53,3563041.29,1238.47,21.51,PH-29
704845.53,3563041.29,1236.47,21.67,PH-29
704845.53,3563041.29,1234.47,21.84,PH-29
709471.62,3559566.66,1389.82,19.52,PH-3
709471.62,3559566.66,1388.82,20.26,PH-3
709471.62,3559566.66,1387.82,22.9,PH-3
709471.62,3559566.66,1386.82,22.5800055555556,PH-3
709471.62,3559566.66,1385.82,22.12,PH-3
709471.62,3559566.66,1384.82,21.71,PH-3
709471.62,3559566.66,1383.82,21.34,PH-3
709471.62,3559566.66,1382.82,21.07,PH-3
709471.62,3559566.66,1381.82,20.9388888888889,PH-3
709471.62,3559566.66,1380.82,20.84,PH-3
709471.62,3559566.66,1379.82,20.81,PH-3
709471.62,3559566.66,1378.82,20.83,PH-3
709471.62,3559566.66,1377.82,20.91,PH-3
709471.62,3559566.66,1376.82,20.97,PH-3
709471.62,3559566.66,1375.82,21.04,PH-3
709471.62,3559566.66,1374.82,21.1200055555556,PH-3
709471.62,3559566.66,1373.82,21.18,PH-3
709471.62,3559566.66,1372.82,21.24,PH-3
709471.62,3559566.66,1371.82,21.31,PH-3
709471.62,3559566.66,1370.82,21.3600055555556,PH-3
709471.62,3559566.66,1368.82,21.45,PH-3
709471.62,3559566.66,1366.82,21.5700055555556,PH-3
709471.62,3559566.66,1364.82,21.6600055555556,PH-3
709471.62,3559566.66,1362.82,21.76,PH-3
709471.62,3559566.66,1360.82,21.8600055555556,PH-3
703366.83,3553788.21,,20.05,PH-30
703366.83,3553788.21,,20.8611111111111,PH-30
703366.83,3553788.21,,21.3888888888889,PH-30
703366.83,3553788.21,,21.5111111111111,PH-30
703366.83,3553788.21,,20.7111111111111,PH-30
703366.83,3553788.21,,20.2,PH-30
703366.83,3553788.21,,19.8777777777778,PH-30
703366.83,3553788.21,,19.7777777777778,PH-30
703366.83,3553788.21,,19.7888888888889,PH-30
703366.83,3553788.21,,19.8722222222222,PH-30
703366.83,3553788.21,,19.95,PH-30
703366.83,3553788.21,,20.0388888888889,PH-30
703366.83,3553788.21,,20.1277777777778,PH-30
703366.83,3553788.21,,20.2,PH-30
703366.83,3553788.21,,20.2611111111111,PH-30
703366.83,3553788.21,,20.3111111111111,PH-30
703366.83,3553788.21,,20.35,PH-30
703366.83,3553788.21,,20.4,PH-30
703366.83,3553788.21,,20.4277777777778,PH-30
703366.83,3553788.21,,20.4611111111111,PH-30
703366.83,3553788.21,,20.5,PH-30
703366.83,3553788.21,,20.5388888888889,PH-30
703366.83,3553788.21,,20.5611111111111,PH-30
703366.83,3553788.21,,20.5888888888889,PH-30
703366.83,3553788.21,,20.5888888888889,PH-30
703366.83,3553788.21,,20.5888888888889,PH-30
703366.83,3553788.21,,20.5777777777778,PH-30
703366.83,3553788.21,,20.55,PH-30
703366.83,3553788.21,,20.5111111111111,PH-30
703366.83,3553788.21,,20.4722222222222,PH-30
703366.83,3553788.21,,20.4277777777778,PH-30
703366.83,3553788.21,,20.4722222222222,PH-30
703366.83,3553788.21,,20.5777777777778,PH-30
703366.83,3553788.21,,20.7611111111111,PH-30
703366.83,3553788.21,,20.95,PH-30
703366.83,3553788.21,,21.1222222222222,PH-30
703366.83,3553788.21,,21.3388888888889,PH-30
703366.83,3553788.21,,21.5111111111111,PH-30
703366.83,3553788.21,,21.6722222222222,PH-30
703366.83,3553788.21,,21.8388888888889,PH-30
707349.8,3558736.86,1325.44,21.51,PH-9
707349.8,3558736.86,1324.44,22.03,PH-9
707349.8,3558736.86,1323.44,22.1,PH-9
707349.8,3558736.86,1322.44,21.38,PH-9
707349.8,3558736.86,1321.44,20.81,PH-9
707349.8,3558736.86,1320.44,20.38,PH-9
707349.8,3558736.86,1319.44,20.07,PH-9
707349.8,3558736.86,1318.44,19.94,PH-9
707349.8,3558736.86,1317.44,19.92,PH-9
707349.8,3558736.86,1316.44,19.98,PH-9
707349.8,3558736.86,1315.44,20.08,PH-9
707349.8,3558736.86,1314.44,20.19,PH-9
707349.8,3558736.86,1313.44,20.3,PH-9
707349.8,3558736.86,1312.44,20.42,PH-9
707349.8,3558736.86,1311.44,20.5,PH-9
707349.8,3558736.86,1310.44,20.57,PH-9
707349.8,3558736.86,1309.44,20.64,PH-9
707349.8,3558736.86,1308.44,20.7,PH-9
707349.8,3558736.86,1307.44,20.76,PH-9
707349.8,3558736.86,1306.44,20.8,PH-9
707349.8,3558736.86,1304.44,20.91,PH-9
707349.8,3558736.86,1302.44,21.01,PH-9
707349.8,3558736.86,1300.44,21.11,PH-9
707349.8,3558736.86,1298.44,21.21,PH-9
707349.8,3558736.86,1296.44,21.3,PH-9
707349.8,3558736.86,1294.44,21.39,PH-9
707349.8,3558736.86,1292.44,21.48,PH-9
707349.8,3558736.86,1290.44,21.57,PH-9
707349.8,3558736.86,1288.44,21.67,PH-9
707349.8,3558736.86,1286.44,21.76,PH-9
707349.8,3558736.86,1284.44,21.86,PH-9
707349.8,3558736.86,1282.44,21.95,PH-9
707349.8,3558736.86,1280.44,22.04,PH-9
707349.8,3558736.86,1278.44,22.12,PH-9
707349.8,3558736.86,1276.44,22.2,PH-9
707349.8,3558736.86,1274.44,22.28,PH-9
707349.8,3558736.86,1272.44,22.36,PH-9
707349.8,3558736.86,1270.44,22.43,PH-9
707349.8,3558736.86,1268.44,22.51,PH-9
707349.8,3558736.86,1266.44,22.58,PH-9
707349.8,3558736.86,1264.44,22.66,PH-9
707349.8,3558736.86,1262.44,22.74,PH-9
707349.8,3558736.86,1260.44,22.83,PH-9
707349.8,3558736.86,1259.44,22.8722222222222,PH-9
704695.0,3560174.8,1282.8,25.2777777777778,RST-5
704695.0,3560174.8,1277.8,27.6111111111111,RST-5
704695.0,3560174.8,1272.8,36.3888888888889,RST-5
704695.0,3560174.8,1267.8,40.8888888888889,RST-5
704695.0,3560174.8,1262.8,45.7222222222222,RST-5
704695.0,3560174.8,1257.8,50.0,RST-5
704695.0,3560174.8,1252.8,58.6111111111111,RST-5
704695.0,3560174.8,1251.0,58.8888888888889,RST-5
704695.0,3560174.8,1247.8,59.8888888888889,RST-5
704695.0,3560174.8,1242.8,60.2777777777778,RST-5
704695.0,3560174.8,1237.8,60.2777777777778,RST-5
704645.2,3559439.6,1283.35,33.8888888888889,RSt-2
704645.2,3559439.6,1280.3,36.6666666666667,RSt-2
704645.2,3559439.6,1277.26,40.5555555555556,RSt-2
704645.2,3559439.6,1274.21,46.1111111111111,RSt-2
704645.2,3559439.6,1271.16,57.2222222222222,RSt-2
704645.2,3559439.6,1268.11,69.4444444444444,RSt-2
704645.2,3559439.6,1265.07,81.1111111111111,RSt-2
